"name","pname","version","patches","system","out","outputs","store_path","cpe","purl","urls","pname_meta","version_meta","meta_homepage","meta_unfree","meta_description","meta_position","meta_license_short","meta_license_spdxid","meta_maintainers_email"
"cargo-package-atomic-instant-full-0.1.1","cargo-package-atomic-instant-full","0.1.1","","x86_64-linux","/nix/store/yl0lq0f3hi0qay27r95gnrp4l0j4n73p-cargo-package-atomic-instant-full-0.1.1","['/nix/store/yl0lq0f3hi0qay27r95gnrp4l0j4n73p-cargo-package-atomic-instant-full-0.1.1']","/nix/store/5v1cjg60w29nq0160mgwsa8dzpl31hpf-cargo-package-atomic-instant-full-0.1.1.drv","cpe:2.3:a:cargo-package-atomic-instant-full:cargo-package-atomic-instant-full:0.1.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-atomic-instant-full@0.1.1","","","","","","","","","",""
"cargo-package-atomic-waker-1.1.2","cargo-package-atomic-waker","1.1.2","","x86_64-linux","/nix/store/93bqvqj4fn6iw8ckhp22fh3r79w9nknc-cargo-package-atomic-waker-1.1.2","['/nix/store/93bqvqj4fn6iw8ckhp22fh3r79w9nknc-cargo-package-atomic-waker-1.1.2']","/nix/store/hk1sqxpcmcq0r29ps9c2133rsm23ngli-cargo-package-atomic-waker-1.1.2.drv","cpe:2.3:a:cargo-package-atomic-waker:cargo-package-atomic-waker:1.1.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-atomic-waker@1.1.2","","","","","","","","","",""
"cargo-package-autocfg-1.5.0","cargo-package-autocfg","1.5.0","","x86_64-linux","/nix/store/hfbc82d9r3s2b0mr22vi7l3yyc9hc7yd-cargo-package-autocfg-1.5.0","['/nix/store/hfbc82d9r3s2b0mr22vi7l3yyc9hc7yd-cargo-package-autocfg-1.5.0']","/nix/store/6r99mybs7p5bb2l5hxwcq3rdklx1c5hl-cargo-package-autocfg-1.5.0.drv","cpe:2.3:a:cargo-package-autocfg:cargo-package-autocfg:1.5.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-autocfg@1.5.0","","","","","","","","","",""
"cargo-package-aws-lc-rs-1.15.2","cargo-package-aws-lc-rs","1.15.2","","x86_64-linux","/nix/store/xqn6gvakwqdp6sy2f6q9dzss2iij9xa4-cargo-package-aws-lc-rs-1.15.2","['/nix/store/xqn6gvakwqdp6sy2f6q9dzss2iij9xa4-cargo-package-aws-lc-rs-1.15.2']","/nix/store/4ravraw259dmwmi5wljqij3cw99rdjw9-cargo-package-aws-lc-rs-1.15.2.drv","cpe:2.3:a:cargo-package-aws-lc-rs:cargo-package-aws-lc-rs:1.15.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-aws-lc-rs@1.15.2","","","","","","","","","",""
"cargo-package-aws-lc-sys-0.35.0","cargo-package-aws-lc-sys","0.35.0","","x86_64-linux","/nix/store/qf984iz4b4a023rbcppx093fj046ql8y-cargo-package-aws-lc-sys-0.35.0","['/nix/store/qf984iz4b4a023rbcppx093fj046ql8y-cargo-package-aws-lc-sys-0.35.0']","/nix/store/0s7lylb723cmff6xf265v10lf4i3yzvj-cargo-package-aws-lc-sys-0.35.0.drv","cpe:2.3:a:cargo-package-aws-lc-sys:cargo-package-aws-lc-sys:0.35.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-aws-lc-sys@0.35.0","","","","","","","","","",""
"cargo-package-axum-0.8.8","cargo-package-axum","0.8.8","","x86_64-linux","/nix/store/n1h43lwwrlc5alf3gjrgihcc4czgpgmy-cargo-package-axum-0.8.8","['/nix/store/n1h43lwwrlc5alf3gjrgihcc4czgpgmy-cargo-package-axum-0.8.8']","/nix/store/9pql51b22p1000gmhvqyhhi38j2hdb55-cargo-package-axum-0.8.8.drv","cpe:2.3:a:cargo-package-axum:cargo-package-axum:0.8.8:*:*:*:*:*:*:*","pkg:nix/cargo-package-axum@0.8.8","","","","","","","","","",""
"cargo-package-axum-core-0.5.6","cargo-package-axum-core","0.5.6","","x86_64-linux","/nix/store/cq3wqkbnvv45lq6w9j3yzihmcjc6a2f9-cargo-package-axum-core-0.5.6","['/nix/store/cq3wqkbnvv45lq6w9j3yzihmcjc6a2f9-cargo-package-axum-core-0.5.6']","/nix/store/8vmmrn5kbl8xf8c6mq7qvvhf3cyrg44y-cargo-package-axum-core-0.5.6.drv","cpe:2.3:a:cargo-package-axum-core:cargo-package-axum-core:0.5.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-axum-core@0.5.6","","","","","","","","","",""
"cargo-package-axum-server-0.8.0","cargo-package-axum-server","0.8.0","","x86_64-linux","/nix/store/vg2v78n24cxd0c9yn2saccaxhbmlqs7s-cargo-package-axum-server-0.8.0","['/nix/store/vg2v78n24cxd0c9yn2saccaxhbmlqs7s-cargo-package-axum-server-0.8.0']","/nix/store/ld18q29p7h2fzv4gkpy0ckbbd2i7m3f7-cargo-package-axum-server-0.8.0.drv","cpe:2.3:a:cargo-package-axum-server:cargo-package-axum-server:0.8.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-axum-server@0.8.0","","","","","","","","","",""
"cargo-package-backon-1.6.0","cargo-package-backon","1.6.0","","x86_64-linux","/nix/store/n286zjs9fyal3zpd0ijn6d0v9mizcxl2-cargo-package-backon-1.6.0","['/nix/store/n286zjs9fyal3zpd0ijn6d0v9mizcxl2-cargo-package-backon-1.6.0']","/nix/store/fn3ghb3ns8psxnjh2vjbbxr3i9pn99l1-cargo-package-backon-1.6.0.drv","cpe:2.3:a:cargo-package-backon:cargo-package-backon:1.6.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-backon@1.6.0","","","","","","","","","",""
"cargo-package-backtrace-0.3.76","cargo-package-backtrace","0.3.76","","x86_64-linux","/nix/store/hmjs43ikn3007dac24nc0ixxy8sp7amj-cargo-package-backtrace-0.3.76","['/nix/store/hmjs43ikn3007dac24nc0ixxy8sp7amj-cargo-package-backtrace-0.3.76']","/nix/store/fi6pxdgqz9c86s74b6diaq5gs0f982k3-cargo-package-backtrace-0.3.76.drv","cpe:2.3:a:cargo-package-backtrace:cargo-package-backtrace:0.3.76:*:*:*:*:*:*:*","pkg:nix/cargo-package-backtrace@0.3.76","","","","","","","","","",""
"cargo-package-backtrace-ext-0.2.1","cargo-package-backtrace-ext","0.2.1","","x86_64-linux","/nix/store/d9pil64q1a1b2c5x5anpfvkxgzqs1zia-cargo-package-backtrace-ext-0.2.1","['/nix/store/d9pil64q1a1b2c5x5anpfvkxgzqs1zia-cargo-package-backtrace-ext-0.2.1']","/nix/store/4z45r50bd0z744i7nisbfcnfnc1zm27a-cargo-package-backtrace-ext-0.2.1.drv","cpe:2.3:a:cargo-package-backtrace-ext:cargo-package-backtrace-ext:0.2.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-backtrace-ext@0.2.1","","","","","","","","","",""
"cargo-package-base64-0.22.1","cargo-package-base64","0.22.1","","x86_64-linux","/nix/store/kmxr3002qwd9jrjvhn21g2gc72wa0lxv-cargo-package-base64-0.22.1","['/nix/store/kmxr3002qwd9jrjvhn21g2gc72wa0lxv-cargo-package-base64-0.22.1']","/nix/store/1igr8j5yglfcy1yjrzl5av8rghip29vb-cargo-package-base64-0.22.1.drv","cpe:2.3:a:cargo-package-base64:cargo-package-base64:0.22.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-base64@0.22.1","","","","","","","","","",""
"cargo-package-base64-0.7.0","cargo-package-base64","0.7.0","","x86_64-linux","/nix/store/pygn5q3njbff4ibyvvs6pkiqrx5kxj72-cargo-package-base64-0.7.0","['/nix/store/pygn5q3njbff4ibyvvs6pkiqrx5kxj72-cargo-package-base64-0.7.0']","/nix/store/mf48f88d06y144j7ryk1j4jasgzmxhky-cargo-package-base64-0.7.0.drv","cpe:2.3:a:cargo-package-base64:cargo-package-base64:0.7.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-base64@0.7.0","","","","","","","","","",""
"cargo-package-beef-0.5.2","cargo-package-beef","0.5.2","","x86_64-linux","/nix/store/6289l438wnbs89qaxc1kacmi94pwjdfw-cargo-package-beef-0.5.2","['/nix/store/6289l438wnbs89qaxc1kacmi94pwjdfw-cargo-package-beef-0.5.2']","/nix/store/hxlg4arr087jzbaw3cplzx6r7j6smlc6-cargo-package-beef-0.5.2.drv","cpe:2.3:a:cargo-package-beef:cargo-package-beef:0.5.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-beef@0.5.2","","","","","","","","","",""
"cargo-package-bincode2-2.0.1","cargo-package-bincode2","2.0.1","","x86_64-linux","/nix/store/2hzqg69qfls01gk8kvjpr0wwinr2zdky-cargo-package-bincode2-2.0.1","['/nix/store/2hzqg69qfls01gk8kvjpr0wwinr2zdky-cargo-package-bincode2-2.0.1']","/nix/store/0i5wlsxnii2xanypvkp1q8n99vr5hhif-cargo-package-bincode2-2.0.1.drv","cpe:2.3:a:cargo-package-bincode2:cargo-package-bincode2:2.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-bincode2@2.0.1","","","","","","","","","",""
"cargo-package-bindgen-0.72.1","cargo-package-bindgen","0.72.1","","x86_64-linux","/nix/store/6agspcbl51wxsbqh6bvb1rg8h2qb1pwk-cargo-package-bindgen-0.72.1","['/nix/store/6agspcbl51wxsbqh6bvb1rg8h2qb1pwk-cargo-package-bindgen-0.72.1']","/nix/store/lwsh927mciksamvcl47agmi051i46r8g-cargo-package-bindgen-0.72.1.drv","cpe:2.3:a:cargo-package-bindgen:cargo-package-bindgen:0.72.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-bindgen@0.72.1","","","","","","","","","",""
"cargo-package-bitflags-1.3.2","cargo-package-bitflags","1.3.2","","x86_64-linux","/nix/store/2r81h37zpdxk6mynd352vdb8jb7z7xki-cargo-package-bitflags-1.3.2","['/nix/store/2r81h37zpdxk6mynd352vdb8jb7z7xki-cargo-package-bitflags-1.3.2']","/nix/store/jfbvlrqx9idklrs5wq3s73hik1c6b1jz-cargo-package-bitflags-1.3.2.drv","cpe:2.3:a:cargo-package-bitflags:cargo-package-bitflags:1.3.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-bitflags@1.3.2","","","","","","","","","",""
"cargo-package-bitflags-2.10.0","cargo-package-bitflags","2.10.0","","x86_64-linux","/nix/store/dxmbwkjxhhp37czihic6h6wngsw2ckl7-cargo-package-bitflags-2.10.0","['/nix/store/dxmbwkjxhhp37czihic6h6wngsw2ckl7-cargo-package-bitflags-2.10.0']","/nix/store/3z1xbcqv4j5nzpkhg6cysarm2wnf174h-cargo-package-bitflags-2.10.0.drv","cpe:2.3:a:cargo-package-bitflags:cargo-package-bitflags:2.10.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bitflags@2.10.0","","","","","","","","","",""
"cargo-package-bitvec-1.0.1","cargo-package-bitvec","1.0.1","","x86_64-linux","/nix/store/hk4jg38bd2a6471pfhaa391q4vimnhcq-cargo-package-bitvec-1.0.1","['/nix/store/hk4jg38bd2a6471pfhaa391q4vimnhcq-cargo-package-bitvec-1.0.1']","/nix/store/dgk995m1rxc47r7nssryvashqwszcc44-cargo-package-bitvec-1.0.1.drv","cpe:2.3:a:cargo-package-bitvec:cargo-package-bitvec:1.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-bitvec@1.0.1","","","","","","","","","",""
"cargo-package-block-buffer-0.10.4","cargo-package-block-buffer","0.10.4","","x86_64-linux","/nix/store/yrlmkdfiwqhr0anygwrs0wy1z3lj5j64-cargo-package-block-buffer-0.10.4","['/nix/store/yrlmkdfiwqhr0anygwrs0wy1z3lj5j64-cargo-package-block-buffer-0.10.4']","/nix/store/pkraahjwfcpyr5l2grzacsacwbaa9jsf-cargo-package-block-buffer-0.10.4.drv","cpe:2.3:a:cargo-package-block-buffer:cargo-package-block-buffer:0.10.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-block-buffer@0.10.4","","","","","","","","","",""
"cargo-package-block2-0.6.2","cargo-package-block2","0.6.2","","x86_64-linux","/nix/store/6pa124d04r14pnbwvy7h2xlhijr21p1v-cargo-package-block2-0.6.2","['/nix/store/6pa124d04r14pnbwvy7h2xlhijr21p1v-cargo-package-block2-0.6.2']","/nix/store/mvs0insiwswikpkr10kqh42vw7d2scqa-cargo-package-block2-0.6.2.drv","cpe:2.3:a:cargo-package-block2:cargo-package-block2:0.6.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-block2@0.6.2","","","","","","","","","",""
"cargo-package-bnum-0.13.0","cargo-package-bnum","0.13.0","","x86_64-linux","/nix/store/6xvzzghz22yp34av1f7zis4fjsxcgdxc-cargo-package-bnum-0.13.0","['/nix/store/6xvzzghz22yp34av1f7zis4fjsxcgdxc-cargo-package-bnum-0.13.0']","/nix/store/gv7dvaywjb1xchhhhnlyd5h4fi8xz75m-cargo-package-bnum-0.13.0.drv","cpe:2.3:a:cargo-package-bnum:cargo-package-bnum:0.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bnum@0.13.0","","","","","","","","","",""
"cargo-package-bolero-0.13.4","cargo-package-bolero","0.13.4","","x86_64-linux","/nix/store/sd7vbbfcvvwcsyx71y65z1rb41favi0x-cargo-package-bolero-0.13.4","['/nix/store/sd7vbbfcvvwcsyx71y65z1rb41favi0x-cargo-package-bolero-0.13.4']","/nix/store/s3x3fbw6w2m3bx455045c8d0dx2z4cms-cargo-package-bolero-0.13.4.drv","cpe:2.3:a:cargo-package-bolero:cargo-package-bolero:0.13.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero@0.13.4","","","","","","","","","",""
"cargo-package-bolero-afl-0.13.0","cargo-package-bolero-afl","0.13.0","","x86_64-linux","/nix/store/zavf9mwkq80iqwn6r1kwxqhzfpflv5cg-cargo-package-bolero-afl-0.13.0","['/nix/store/zavf9mwkq80iqwn6r1kwxqhzfpflv5cg-cargo-package-bolero-afl-0.13.0']","/nix/store/ynz4qnk3dqlgdfjgvkfgfnncw6kx5v0n-cargo-package-bolero-afl-0.13.0.drv","cpe:2.3:a:cargo-package-bolero-afl:cargo-package-bolero-afl:0.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-afl@0.13.0","","","","","","","","","",""
"cargo-package-bolero-engine-0.13.4","cargo-package-bolero-engine","0.13.4","","x86_64-linux","/nix/store/7x5dpjc8v75pfv2r97lvsp4vhk3ir1fz-cargo-package-bolero-engine-0.13.4","['/nix/store/7x5dpjc8v75pfv2r97lvsp4vhk3ir1fz-cargo-package-bolero-engine-0.13.4']","/nix/store/lpc5sq86gfqi1q83aix19gm9jy0ahzfw-cargo-package-bolero-engine-0.13.4.drv","cpe:2.3:a:cargo-package-bolero-engine:cargo-package-bolero-engine:0.13.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-engine@0.13.4","","","","","","","","","",""
"cargo-package-bolero-generator-0.13.5","cargo-package-bolero-generator","0.13.5","","x86_64-linux","/nix/store/f6dnn6xg21prk55bq8p7fmpk7b4fl44z-cargo-package-bolero-generator-0.13.5","['/nix/store/f6dnn6xg21prk55bq8p7fmpk7b4fl44z-cargo-package-bolero-generator-0.13.5']","/nix/store/vhxxycrzldcycjgyngsfvs7nnw64ni06-cargo-package-bolero-generator-0.13.5.drv","cpe:2.3:a:cargo-package-bolero-generator:cargo-package-bolero-generator:0.13.5:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-generator@0.13.5","","","","","","","","","",""
"cargo-package-bolero-generator-derive-0.13.4","cargo-package-bolero-generator-derive","0.13.4","","x86_64-linux","/nix/store/w5zxkx1xa5i81y7s8a534cs7f6sn8nfn-cargo-package-bolero-generator-derive-0.13.4","['/nix/store/w5zxkx1xa5i81y7s8a534cs7f6sn8nfn-cargo-package-bolero-generator-derive-0.13.4']","/nix/store/4fzq5khbql83a6i71k14ch6c8bil92pi-cargo-package-bolero-generator-derive-0.13.4.drv","cpe:2.3:a:cargo-package-bolero-generator-derive:cargo-package-bolero-generator-derive:0.13.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-generator-derive@0.13.4","","","","","","","","","",""
"cargo-package-bolero-honggfuzz-0.13.0","cargo-package-bolero-honggfuzz","0.13.0","","x86_64-linux","/nix/store/mm191dqf79l13rwcdxman2fbabaffgkf-cargo-package-bolero-honggfuzz-0.13.0","['/nix/store/mm191dqf79l13rwcdxman2fbabaffgkf-cargo-package-bolero-honggfuzz-0.13.0']","/nix/store/jckbxr3l0yfhxzvp04x5caygxp6q3nkd-cargo-package-bolero-honggfuzz-0.13.0.drv","cpe:2.3:a:cargo-package-bolero-honggfuzz:cargo-package-bolero-honggfuzz:0.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-honggfuzz@0.13.0","","","","","","","","","",""
"cargo-package-bolero-kani-0.13.0","cargo-package-bolero-kani","0.13.0","","x86_64-linux","/nix/store/xxyp3m8z1n08fi2231q6nq69avi2y1fv-cargo-package-bolero-kani-0.13.0","['/nix/store/xxyp3m8z1n08fi2231q6nq69avi2y1fv-cargo-package-bolero-kani-0.13.0']","/nix/store/33ivmdx07skv7y5al72z63ajlhg1gmff-cargo-package-bolero-kani-0.13.0.drv","cpe:2.3:a:cargo-package-bolero-kani:cargo-package-bolero-kani:0.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-kani@0.13.0","","","","","","","","","",""
"cargo-package-bolero-libfuzzer-0.13.0","cargo-package-bolero-libfuzzer","0.13.0","","x86_64-linux","/nix/store/21ryi1h8v8xm3mjaqnqyv10pqgjfrdbs-cargo-package-bolero-libfuzzer-0.13.0","['/nix/store/21ryi1h8v8xm3mjaqnqyv10pqgjfrdbs-cargo-package-bolero-libfuzzer-0.13.0']","/nix/store/4jq65xv09mqrfw11fl7ck0fx1qmlp8x4-cargo-package-bolero-libfuzzer-0.13.0.drv","cpe:2.3:a:cargo-package-bolero-libfuzzer:cargo-package-bolero-libfuzzer:0.13.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bolero-libfuzzer@0.13.0","","","","","","","","","",""
"cargo-package-bollard-0.19.4","cargo-package-bollard","0.19.4","","x86_64-linux","/nix/store/n4m1ril9gbf68hr4a6h7rrfhqb5jcp36-cargo-package-bollard-0.19.4","['/nix/store/n4m1ril9gbf68hr4a6h7rrfhqb5jcp36-cargo-package-bollard-0.19.4']","/nix/store/firhjf68jl5shsac3lr3i06pkp62lbvd-cargo-package-bollard-0.19.4.drv","cpe:2.3:a:cargo-package-bollard:cargo-package-bollard:0.19.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-bollard@0.19.4","","","","","","","","","",""
"cargo-package-bollard-stubs-1.49.1-rc.28.4.0","cargo-package-bollard-stubs","1.49.1-rc.28.4.0","","x86_64-linux","/nix/store/0skylrwhp037czwsmizp554ld5d71j1i-cargo-package-bollard-stubs-1.49.1-rc.28.4.0","['/nix/store/0skylrwhp037czwsmizp554ld5d71j1i-cargo-package-bollard-stubs-1.49.1-rc.28.4.0']","/nix/store/nbnggpwnhlbmhcg5xkmmsh4m3vhck7n5-cargo-package-bollard-stubs-1.49.1-rc.28.4.0.drv","cpe:2.3:a:cargo-package-bollard-stubs:cargo-package-bollard-stubs:1.49.1-rc.28.4.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bollard-stubs@1.49.1-rc.28.4.0","","","","","","","","","",""
"cargo-package-bumpalo-3.19.1","cargo-package-bumpalo","3.19.1","","x86_64-linux","/nix/store/sqmj313wxy6rf5ab4s1rd0h0brsvzwhc-cargo-package-bumpalo-3.19.1","['/nix/store/sqmj313wxy6rf5ab4s1rd0h0brsvzwhc-cargo-package-bumpalo-3.19.1']","/nix/store/3wi9372382vagp7gm0ph1zjda4a324wl-cargo-package-bumpalo-3.19.1.drv","cpe:2.3:a:cargo-package-bumpalo:cargo-package-bumpalo:3.19.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-bumpalo@3.19.1","","","","","","","","","",""
"cargo-package-bytecheck-0.8.2","cargo-package-bytecheck","0.8.2","","x86_64-linux","/nix/store/0vivqc6g00vddfjwykxdq9j9i2pq9gb8-cargo-package-bytecheck-0.8.2","['/nix/store/0vivqc6g00vddfjwykxdq9j9i2pq9gb8-cargo-package-bytecheck-0.8.2']","/nix/store/2f42ik9ydjp6xrsph8bsycrzjfxqjnwg-cargo-package-bytecheck-0.8.2.drv","cpe:2.3:a:cargo-package-bytecheck:cargo-package-bytecheck:0.8.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-bytecheck@0.8.2","","","","","","","","","",""
"cargo-package-bytecheck_derive-0.8.2","cargo-package-bytecheck_derive","0.8.2","","x86_64-linux","/nix/store/8x8ba6qlvdwjnjn416sksq21s3sip26z-cargo-package-bytecheck_derive-0.8.2","['/nix/store/8x8ba6qlvdwjnjn416sksq21s3sip26z-cargo-package-bytecheck_derive-0.8.2']","/nix/store/9vw2g9n2z6cy62gf8fw2a4m3lhv8w9sh-cargo-package-bytecheck_derive-0.8.2.drv","cpe:2.3:a:cargo-package-bytecheck_derive:cargo-package-bytecheck_derive:0.8.2:*:*:*:*:*:*:*","pkg:nix/cargo-package-bytecheck_derive@0.8.2","","","","","","","","","",""
"cargo-package-byteorder-1.5.0","cargo-package-byteorder","1.5.0","","x86_64-linux","/nix/store/7nx7r2zyndbvpr91ms8zynjiw2v5m02s-cargo-package-byteorder-1.5.0","['/nix/store/7nx7r2zyndbvpr91ms8zynjiw2v5m02s-cargo-package-byteorder-1.5.0']","/nix/store/1mp7cl23g76vk8dvyp7hgzdfglgzzsvg-cargo-package-byteorder-1.5.0.drv","cpe:2.3:a:cargo-package-byteorder:cargo-package-byteorder:1.5.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-byteorder@1.5.0","","","","","","","","","",""
"cargo-package-bytes-1.11.0","cargo-package-bytes","1.11.0","","x86_64-linux","/nix/store/qldm6v9nbvrqd8ffy7fd5fb0qribd50b-cargo-package-bytes-1.11.0","['/nix/store/qldm6v9nbvrqd8ffy7fd5fb0qribd50b-cargo-package-bytes-1.11.0']","/nix/store/b9dnkykd6d2w7w6l2gradd81306r36vc-cargo-package-bytes-1.11.0.drv","cpe:2.3:a:cargo-package-bytes:cargo-package-bytes:1.11.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-bytes@1.11.0","","","","","","","","","",""
"cargo-package-capctl-0.2.4","cargo-package-capctl","0.2.4","","x86_64-linux","/nix/store/54n7kkhnmilb7v4bzlkq0l7x48xyzj3b-cargo-package-capctl-0.2.4","['/nix/store/54n7kkhnmilb7v4bzlkq0l7x48xyzj3b-cargo-package-capctl-0.2.4']","/nix/store/9y8iqf2jq1wbx8lndxll7p81si1paa9x-cargo-package-capctl-0.2.4.drv","cpe:2.3:a:cargo-package-capctl:cargo-package-capctl:0.2.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-capctl@0.2.4","","","","","","","","","",""
"cargo-package-caps-0.5.6","cargo-package-caps","0.5.6","","x86_64-linux","/nix/store/86g8vvz5rz3bpbpx30sr9fqhdy8kiai6-cargo-package-caps-0.5.6","['/nix/store/86g8vvz5rz3bpbpx30sr9fqhdy8kiai6-cargo-package-caps-0.5.6']","/nix/store/ygynlgh255py2inchx41m0faqsr55ljy-cargo-package-caps-0.5.6.drv","cpe:2.3:a:cargo-package-caps:cargo-package-caps:0.5.6:*:*:*:*:*:*:*","pkg:nix/cargo-package-caps@0.5.6","","","","","","","","","",""
"cargo-package-cbindgen-0.27.0","cargo-package-cbindgen","0.27.0","","x86_64-linux","/nix/store/l3ym300d412xz8hjq1rz491579f4x1fy-cargo-package-cbindgen-0.27.0","['/nix/store/l3ym300d412xz8hjq1rz491579f4x1fy-cargo-package-cbindgen-0.27.0']","/nix/store/dd07gd5kr7bdqfw46jl2qzr7jgf6v0md-cargo-package-cbindgen-0.27.0.drv","cpe:2.3:a:cargo-package-cbindgen:cargo-package-cbindgen:0.27.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-cbindgen@0.27.0","","","","","","","","","",""
"cargo-package-cc-1.2.0","cargo-package-cc","1.2.0","","x86_64-linux","/nix/store/xx5575sc4m8iv9ahcbrnnwni2r9vdvlm-cargo-package-cc-1.2.0","['/nix/store/xx5575sc4m8iv9ahcbrnnwni2r9vdvlm-cargo-package-cc-1.2.0']","/nix/store/kh035fvy8i4i9sgy9b2yrwyvvp4yw44a-cargo-package-cc-1.2.0.drv","cpe:2.3:a:cargo-package-cc:cargo-package-cc:1.2.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-cc@1.2.0","","","","","","","","","",""
"cargo-package-cc-1.2.51","cargo-package-cc","1.2.51","","x86_64-linux","/nix/store/5q0axskyln6ahp2mi0pdygqnmgm689fg-cargo-package-cc-1.2.51","['/nix/store/5q0axskyln6ahp2mi0pdygqnmgm689fg-cargo-package-cc-1.2.51']","/nix/store/fgkmh59jjz4n0kcq0g69hir3s0b7mdxh-cargo-package-cc-1.2.51.drv","cpe:2.3:a:cargo-package-cc:cargo-package-cc:1.2.51:*:*:*:*:*:*:*","pkg:nix/cargo-package-cc@1.2.51","","","","","","","","","",""
"cargo-package-cexpr-0.6.0","cargo-package-cexpr","0.6.0","","x86_64-linux","/nix/store/bn5qgxn2rk8f78fl8rax1m3g1hdjhfq6-cargo-package-cexpr-0.6.0","['/nix/store/bn5qgxn2rk8f78fl8rax1m3g1hdjhfq6-cargo-package-cexpr-0.6.0']","/nix/store/0k7m91ga01p79jmhp751nhi859k6wdh1-cargo-package-cexpr-0.6.0.drv","cpe:2.3:a:cargo-package-cexpr:cargo-package-cexpr:0.6.0:*:*:*:*:*:*:*","pkg:nix/cargo-package-cexpr@0.6.0","","","","","","","","","",""
"cargo-package-cfg-if-1.0.1","cargo-package-cfg-if","1.0.1","","x86_64-linux","/nix/store/smlikb3lq4m0mm0x6nfbyih3d5h5d696-cargo-package-cfg-if-1.0.1","['/nix/store/smlikb3lq4m0mm0x6nfbyih3d5h5d696-cargo-package-cfg-if-1.0.1']","/nix/store/x1ldg428i8y3v3rpqlvvgxml04ai9wcl-cargo-package-cfg-if-1.0.1.drv","cpe:2.3:a:cargo-package-cfg-if:cargo-package-cfg-if:1.0.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-cfg-if@1.0.1","","","","","","","","","",""
"cargo-package-cfg-if-1.0.4","cargo-package-cfg-if","1.0.4","","x86_64-linux","/nix/store/mkssk4hfnva9537rqvdbqvqymwmi6cnm-cargo-package-cfg-if-1.0.4","['/nix/store/mkssk4hfnva9537rqvdbqvqymwmi6cnm-cargo-package-cfg-if-1.0.4']","/nix/store/4gnnzx7q8slhg2nmb7ai64ds4qgk7ash-cargo-package-cfg-if-1.0.4.drv","cpe:2.3:a:cargo-package-cfg-if:cargo-package-cfg-if:1.0.4:*:*:*:*:*:*:*","pkg:nix/cargo-package-cfg-if@1.0.4","","","","","","","","","",""
"cargo-package-cfg_aliases-0.2.1","cargo-package-cfg_aliases","0.2.1","","x86_64-linux","/nix/store/vps3p0pyw9ypy638fkii55lzl01y8ips-cargo-package-cfg_aliases-0.2.1","['/nix/store/vps3p0pyw9ypy638fkii55lzl01y8ips-cargo-package-cfg_aliases-0.2.1']","/nix/store/35ykfzdra6szal2dwpvl208rxvz9fp39-cargo-package-cfg_aliases-0.2.1.drv","cpe:2.3:a:cargo-package-cfg_aliases:cargo-package-cfg_aliases:0.2.1:*:*:*:*:*:*:*","pkg:nix/cargo-package-cfg_aliases@0.2.1","","","","","","","","","",""
